email_id,email_name,subject,preview_text,email_type,send_date,delivered,opens,clicks,web_version_url,ctr,open_rate,click_to_open_rate
218090128021,Castrol July eNotifier,The Critical Role of Lubrication in Aircraft Reliability and Performance,"{'body': {'value': 'Learn how fluid selection affects hydraulic systems, turbine engines, and landing gear performance in aviation MRO.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-07-28,30204,1384,19,https://49073304.hs-sites.com/-temporary-slug-c43672e3-c8fc-480f-a295-70ba3c6ae681,0.0006290557542047,0.0458217454641769,0.0137283236994219
218289982473,Composites Leadership JotForm (Clone) (Clone),We are looking for Composites Manufacturing Industry Leaders! ,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-07-29,15213,1860,34,https://49073304.hs-sites.com/-temporary-slug-38374925-1458-4d80-b67d-8599e2c40440,0.0022349306514165,0.122263853283376,0.0182795698924731
207289409946,Composites Exchange Template,Registration is Open: Future Composites Exchange March 2026 ,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-25,0,0,0,,0.0,0.0,0.0
207752447753,From MW Newsletter Template,,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-19,0,0,0,https://www.facebook.com/SMEMediaNews,0.0,0.0,0.0
207825276484,RP26 Exhibit Sales Template,Boston 2026: Where Advanced Manufacturing Buyers Will Be,"{'body': {'value': 'Attendees arrive with defined needs, approved budgets, and the intent to meet suppliers face-to-face.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-25,0,0,0,,0.0,0.0,0.0
207932063627,2026 Membership_SME Engage Feb 20,Register Now: SME Engagement Events,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-20,7358,2662,113,https://49073304.hs-sites.com/-temporary-slug-123eb080-8371-4f7b-b871-82f385bb9c4b,0.0153574340853492,0.3617830932318565,0.0424492862509391
205799234638,(A) RP26 Feb Offer Testimonial A,Real Experiences. Real Testimonials.,"{'body': {'value': 'Limited Time February Offer!\xa0 Coffee is ON US!'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-25,32540,3064,124,https://49073304.hs-sites.com/-temporary-slug-9a88a2c7-58f0-4546-9ee6-3d60ca428efc,0.0038106945298094,0.0941610325752919,0.0404699738903394
207998972080,CADDi Feb 25 Webinar - Last Call,Last Call: How are top manufacturers surviving 2026's challenges?,"{'body': {'value': ""CADDi's 2026 report reveals what's actually driving ROI: physical assets, data access, and selective improvement over transformation.""}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Webinars,2026-02-23,14864,779,134,https://49073304.hs-sites.com/-temporary-slug-63128f14-c900-4b7a-8c90-d7c0512bcfc7,0.0090150699677072,0.0524085037674919,0.1720154043645699
207931863187,Sagemont Mar 3 Webinar - Email 3,"{{ personalization_token('contact.firstname', 'Hi') }}, we think you'll enjoy today's virtual event","{'body': {'value': ""R&D tax credits go unclaimed every year because manufacturers don't know they qualify. OBBB just made the opportunity bigger.""}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Webinars,2026-03-02,42174,2452,253,https://49073304.hs-sites.com/are-you-leaving-rd-tax-credits-on-the-table,0.005998956703182,0.0581400863091003,0.1031810766721044
208035990432,MMTS 2026 - EX 08 - CAN (EN),Where else will you meet Québec’s manufacturing decision-makers?,"{'body': {'value': '5,000 manufacturing professionals. One roof. Two focused days.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-11,5698,1386,49,https://www.facebook.com/MMTSevent,0.0085995085995086,0.2432432432432432,0.0353535353535353
208037353621,MMTS 2026 - AT 01 - CAN (EN),Have you registered for MMTS 2026?,"{'body': {'value': 'See what awaits at Québec’s largest manufacturing technology event.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-13,6859,2339,108,https://www.facebook.com/MMTSevent,0.0157457355299606,0.3410118093016475,0.04617357845233
207931688307,Cadonix Mar 11 Webinar - Email 1,Wire harness rework is killing your margins. Here's how to fix it.,"{'body': {'value': 'See how digital execution eliminates formboard errors, cuts training time, and scales production without adding headcount.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Webinars,2026-02-23,41247,2945,423,https://49073304.hs-sites.com/wire-harness-rework-is-killing-your-margins.-heres-how-to-fix-it,0.0102552912939122,0.071399132058089,0.1436332767402376
208257479314,May MET Decision Makers,Reach Decision Makers in Manufacturing,"{'body': {'value': 'Boost visibility and credibility with targeted placements today.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-26,0,0,0,,0.0,0.0,0.0
208307433352,(B) RP26 Feb Offer Testimonial B,Curious? Hear from verified attendees!,"{'body': {'value': 'Limited Time February Offer! \xa0Coffee is ON US!'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-25,3740,431,19,https://49073304.hs-sites.com/-temporary-slug-81a24dc6-cdf5-46db-b7fb-1ad4c3fcc603,0.0050802139037433,0.1152406417112299,0.0440835266821345
208311093557,2026 Membership_Student Madness & Events,Ready to Compete? Membership Madness Begins Sunday,"{'body': {'value': 'Everything to know + register for virtual engagement events'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-25,2285,917,26,https://49073304.hs-sites.com/sme-student-membership-madness-upcoming-events,0.011378555798687,0.4013129102844639,0.0283533260632497
208197323601,Mastercam Mar 5 Webinar - Email 2,"Mastercam 2026.R2: Faster simulation, smarter setups","{'body': {'value': ""GPU acceleration, AI-assisted programming, and multiaxis enhancements. See what's new in the Feb 2 release.""}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Webinars,2026-02-24,42230,2789,131,https://49073304.hs-sites.com/-temporary-slug-c8718454-997b-4110-b2ea-09e335f8857c,0.003102060146815,0.0660430973241771,0.0469702402294729
208257477457,Ceratizit Mar 12 Webinar - Email 1,"{{ personalization_token('contact.firstname', 'Hi') }}, we think you'll enjoy this upcoming virtual event","{'body': {'value': 'Learn which drilling, boring, and reaming strategies deliver tighter tolerances, longer tool life, and faster production across steel, stainless, titanium, and cast iron.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Webinars,2026-02-27,43120,2711,105,https://49073304.hs-sites.com/cut-hole-making-cycle-time-without-sacrificing-quality,0.0024350649350649,0.0628710575139146,0.0387310955367023
208390326960,RP26 Top 5 MTEast,Love MT East? Join us next month in Boston!,"{'body': {'value': 'Advanced & Additive Manufacturing in Massachusetts'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-30,9983,1110,107,https://49073304.hs-sites.com/-temporary-slug-8f0f59c3-a5cc-4cdd-81f7-3399d5cbecdb,0.0107182209756586,0.1111890213362716,0.0963963963963964
208398819190,(B) MW 2/27/26,Your MW Newsletter Is Here,"{'body': {'value': 'February 27, 2026 - Apple Moves to America, Pentagon Quizzes Contractors'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Newsletter,2026-02-27,15106,1777,175,https://www.facebook.com/SMEMediaNews,0.0115848007414272,0.1176353766715212,0.0984805852560495
208327376719,2026 Membership_SME Engage Feb 27,Register Now: SME Engagement Events,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-25,7749,2361,165,https://49073304.hs-sites.com/register-now-sme-engagement-events,0.0212930700735578,0.3046844754161827,0.0698856416772554
208184462368,MW 2/24/26,Your MW Newsletter Is Here,"{'body': {'value': ""February 24, 2026 - America's Future Factory, President Persists on Tariffs""}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Newsletter,2026-02-24,60739,9937,4824,https://www.facebook.com/SMEMediaNews,0.0794217883073478,0.1636016398030919,0.4854583878434135
208394338214,(A) MW 2/27/26,Your MW Newsletter Is Here,"{'body': {'value': 'February 27, 2026 - Apple Moves to America, Pentagon Quizzes Contractors'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Newsletter,2026-02-27,60167,5896,457,https://www.facebook.com/SMEMediaNews,0.0075955257865607,0.0979939169312081,0.0775101763907734
208444017051,(A) MW 3/3/26,Your MW Newsletter Is Here,"{'body': {'value': 'March 3, 2026 - Iran Conflict, Manufacturing Expands'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Newsletter,2026-03-03,60127,3424,329,https://www.facebook.com/SMEMediaNews,0.0054717514594109,0.0569461306900394,0.0960864485981308
208453962024,Digital MET Notification April 2026,Manufacturing Engineering and Technology is LIVE!,"{'body': {'value': 'This issue includes features on micro printing, advanced automation, measurement-driven machining and sustainable production'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-04-01,21842,5097,325,https://49073304.hs-sites.com/-temporary-slug-5218c210-8fc8-4487-b207-e0ebd4dfcd87,0.0148795897811555,0.2333577511216921,0.0637629978418677
208457884310,Composites Exchange Template (Clone),Now Available: Future Composites Exchange Technical Program,"{'body': {'value': 'Join industry leaders at the Future Composites Exchange 2026.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-27,44040,5069,340,https://49073304.hs-sites.com/-temporary-slug-a979cdf8-d135-48c5-8ed5-58c0ce7ae404,0.0077202543142597,0.1150999091734786,0.0670743736437167
208587453721,Mastercam Mar 5 Webinar - Email 3,"{{ personalization_token('contact.firstname', 'Hi') }}, we think you'll enjoy today's webinar","{'body': {'value': ""GPU acceleration, AI-assisted programming, and multiaxis enhancements. See what's new in the Feb 2 release.""}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Webinars,2026-03-02,40422,1913,148,https://49073304.hs-sites.com/-temporary-slug-4f40772e-cb6e-4ebe-9770-ab0cc40503b5,0.0036613725199148,0.0473257137202513,0.0773653946680606
208591850573,RP26 Testimonial Media Sponsor,Real Experiences. Real Testimonials.,"{'body': {'value': 'Limited Time February Offer!\xa0 Coffee is ON US!'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-02,0,0,0,,0.0,0.0,0.0
208592284223,2026 Membership_Spotlight Feb Post-Event,"Your Replay of ""Turning Customer Conversations into Product Decisions"" is Now Available","{'body': {'value': 'Watch the replay now'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-02,35,26,7,https://49073304.hs-sites.com/-temporary-slug-06e6b873-8206-4134-85ae-9b256870c098,0.2,0.7428571428571429,0.2692307692307692
208600639270,2026 Membership_March Madness 2,Membership Madness is LIVE!,"{'body': {'value': 'Is your chapter earning points?'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-02,2061,480,19,https://49073304.hs-sites.com/ready-to-compete-membership-madness-begins-sunday,0.0092188258127122,0.2328966521106259,0.0395833333333333
208600530558,(B) MW 3/3/26,Your MW Newsletter Is Here,"{'body': {'value': 'March 3, 2026 - Iran Conflict, Manufacturing Expands'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Newsletter,2026-03-03,15133,1004,90,https://www.facebook.com/SMEMediaNews,0.0059472675609594,0.066345073680037,0.0896414342629482
208591738674,Digital MET Notification March 2026,Manufacturing Engineering and Technology is LIVE!,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-04,40624,5428,213,https://49073304.hs-sites.com/-temporary-slug-202c3a55-6535-400b-82a4-f9c101e37e79,0.0052432059866089,0.1336155966916108,0.039240972733972
208648654700,May MET Decision Makers (Clone),Reach Decision Makers in Manufacturing,"{'body': {'value': 'Boost visibility and credibility with targeted placements today.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-03,4832,389,12,https://49073304.hs-sites.com/-temporary-slug-1f48c50a-b3e3-403f-abf4-d67467039377,0.0024834437086092,0.0805049668874172,0.0308483290488431
208406807559,(A) RP26 Feb Offer Testimonial A - Version A (Clone),Last Chance for February Perk (pun intended),"{'body': {'value': 'Register Today to Claim!'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-02-26,75065,6347,323,https://49073304.hs-sites.com/-temporary-slug-5237a668-8e75-4b93-96cb-9b59167b4b49,0.0043029374542063,0.084553387064544,0.0508901843390578
208648981624,HubSpot Users Test,This is Your HubSpot Email Test,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-03,12,32,0,https://49073304.hs-sites.com/-temporary-slug-b8835cd5-2354-40e2-9d4e-5dd2f5907afa,0.0,2.6666666666666665,0.0
208665796180,RP26 Top 5 3Dnatives,Real Experiences. Real Testimonials.,"{'body': {'value': 'Limited Time February Offer!\xa0 Coffee is ON US!'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-04,0,0,0,,0.0,0.0,0.0
208665850232,New email,,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-03,0,0,0,,0.0,0.0,0.0
208641935201,RP26 EMP Formlabs,Your Chance at $500 FORMLABS On-Demand 3D Printing Service!,"{'body': {'value': 'Winner Drawn at RAPID + TCT this April!'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-03,39125,3434,143,https://49073304.hs-sites.com/-temporary-slug-eecda426-6a2d-4a0a-96fc-f2f6f9bfa954,0.0036549520766773,0.0877699680511182,0.041642399534071
208648696976,MW 3/6/26,Your MW Newsletter Is Here,"{'body': {'value': 'March 6, 2026 - New Metrology Tools, Stratasys Stock Falls'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Newsletter,2026-03-06,56309,3745,316,https://www.facebook.com/SMEMediaNews,0.0056118915271093,0.0665080182564066,0.0843791722296395
208739017529,SME AM Awards Gala,Join Us for the SME AM Awards Gala 🎊 - RSVP Today,"{'body': {'value': 'RSVP Today\xa0'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-06,98,227,4,https://49073304.hs-sites.com/you-are-invited-sme-am-awards-gala,0.0408163265306122,2.316326530612245,0.0176211453744493
208720825406,RP26 Conf Promo,"{{ personalization_token('contact.firstname', 'Friend') }}, hear what 96% of conference delegates reported!","{'body': {'value': 'Real impact. Satisfaction guaranteed.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-05,44670,2950,109,https://49073304.hs-sites.com/-temporary-slug-306c39b4-77a0-43ab-b3f1-5ff7718fa602,0.0024401164092231,0.0660398477725542,0.0369491525423728
208641983511,Cadonix Mar 11 Webinar - Email 2,"{{ personalization_token('contact.firstname', 'Hi') }}, you don't want to miss our upcoming webinar","{'body': {'value': 'See how digital execution eliminates formboard errors, cuts training time, and scales production without adding headcount.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Webinars,2026-03-04,33547,2651,166,https://49073304.hs-sites.com/-temporary-slug-aedea7a3-5371-4e10-91c7-90307ba558f7,0.0049482815154857,0.0790234596238113,0.0626178800452659
208774654590,RP26 Drip #2 Top 5,💡 Top 5 reasons to attend!,"{'body': {'value': '🎟️ Your ticket to additive excellence.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-06,0,0,0,,0.0,0.0,0.0
208774696467,RP26 Drip #3 Testimonial,Real Experiences. Real Testimonials.,"{'body': {'value': 'Claim your free Expo Pass'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-06,0,0,0,,0.0,0.0,0.0
208767700616,May MET NAICS: Smart Manufacturing,Reach Smart Manufacturing Leaders in MET’s May Issue,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-05,4964,396,2,https://49073304.hs-sites.com/-temporary-slug-f3efa641-5a8f-43a6-9c22-d41dd7592a2a,0.0004029008863819,0.0797743755036261,0.005050505050505
208706210997,2026 Membership_MES March #1,3 Alloys That Are Changing Manufacturing in 2026,"{'body': {'value': ""And the real-world case studies, from Tesla's battery line to tunnel boring machines, that prove it.""}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-04,51802,6905,218,https://49073304.hs-sites.com/-temporary-slug-20e8cb90-7e88-4500-a03f-a7b90ceda731,0.0042083317246438,0.1332960117369985,0.0315713251267197
208775614812,(A) MW 3/10/26,Your MW Newsletter Is Here,"{'body': {'value': 'March 10, 2026 - Defense Production to ""Quadruple,"" Automation to double'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Newsletter,2026-03-10,47690,3982,274,https://www.facebook.com/SMEMediaNews,0.0057454392954497,0.0834975885929964,0.0688096433952787
208767604504,Design-2-Part Mar 10 Custom Email,Announcing the Irving Show in April,"{'body': {'value': 'Meet top U.S. manufacturers. Compare parts. Get answers fast.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Advertising,2026-03-09,30981,2075,201,https://49073304.hs-sites.com/announcing-the-irving-show-in-april,0.006487847390336,0.0669765340047125,0.096867469879518
208788348292,Sample,,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-05,0,0,0,,0.0,0.0,0.0
208788443939,(B) RP26 Conf Promo Group2,"{{ personalization_token('contact.firstname', 'Friend') }}, curious about the 96% conference satisfaction rate?","{'body': {'value': 'Satisfaction guaranteed or your money back.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-06,4849,408,39,https://49073304.hs-sites.com/-temporary-slug-6b2ab35b-5948-4b2f-a5e1-71181861d950,0.0080428954423592,0.0841410600123736,0.0955882352941176
208780978093,Composites Exchange Email 3,Smart Lamination + Applied AI: Featured Sessions at Future Composites Exchange,"{'body': {'value': 'Register Today! Join industry leaders at the Future Composites Exchange 2026.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-06,29371,2861,103,https://49073304.hs-sites.com/-temporary-slug-4b50df13-124f-404d-84be-f907deb9b498,0.003506860508665,0.0974090088863164,0.036001398112548
208841597957,SMEEF SME PRIME Launch Event_Ludlow_03062026,You're Invited: Celebrate the SME PRIME Launch at Ludlow High,"{'body': {'value': 'Come celebrate this exciting new chapter with students, educators, and community leaders.'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-26,59,487,59,https://49073304.hs-sites.com/-temporary-slug-ad8a7839-2820-4249-9da1-e6e1dad22cb5,1.0,8.254237288135593,0.1211498973305954
208848992586,RP26 Drip #1 Hands On,🔍 95% Say Hands-On Demos Determine Product Fit,"{'body': {'value': 'Experience additive manufacturing — 450+ solutions providers!'}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-13,0,0,0,,0.0,0.0,0.0
208849273455,New email,,"{'body': {'value': ''}, 'child_css': {}, 'css': {}, 'id': 'preview_text', 'label': 'Preview Text <span class=help-text>This will be used as the preview text that displays in some email clients</span>', 'name': 'preview_text', 'order': 0, 'smart_type': None, 'styles': {}, 'type': 'text'}",Unclassified,2026-03-06,0,0,0,,0.0,0.0,0.0
